date,aaii_observed,aaii_pct,aaii_score,aaii_source_date,aaii_spread,breadth_pct,breadth_raw,breadth_score,calculation_quality,concentration_raw,core_quality,credit_pct,credit_score,decision_state,decision_trend_quality,decision_trend_score,drawdown_52w,drawdown_pct,drawdown_score,fragility,fragility_quality,hy_oas,hy_oas_source_date,put_call,put_call_observed,put_call_pct,put_call_score,put_call_source_date,qqq,qqq_ma20,qqq_ma200,qqq_ma200_slope,qqq_ma20_slope,qqq_ma50,qqq_ma50_slope,qqq_reclaim20_5d,qqq_reclaim50_5d,qqq_relative_63d,qqq_source_date,qqq_trend_score,qqq_vol20,research_exposure,rsp,smh,smh_ma20,smh_ma200,smh_ma200_slope,smh_ma20_slope,smh_ma50,smh_ma50_slope,smh_reclaim20_5d,smh_reclaim50_5d,smh_relative_63d,smh_source_date,smh_trend_score,smh_vol20,soxx,soxx_ma20,soxx_ma200,soxx_ma200_slope,soxx_ma20_slope,soxx_ma50,soxx_ma50_slope,soxx_reclaim20_5d,soxx_reclaim50_5d,soxx_relative_63d,soxx_source_date,soxx_trend_score,soxx_vol20,sp500,spy,stress,stress_quality,stretch_200d,term_pct,term_ratio,term_score,term_source_date,umsi,umsi_core,umsi_live,vix,vix3m,vix3m_source_date,vix_pct,vix_score,vix_source_date,stress_live,stress_core,stress_core_quality,fragility_live,fragility_core,fragility_core_quality
2009-03-19,,,,,,,-0.00678046712746725,,0.44999999999999996,0.00678046712746725,0.6923076923076923,,,DEFENSIVE,1.0,40.0,-0.45042514503138675,9.022556390977442,9.022556390977442,32.184615384615384,0.25,,,,,,,,25.591279983520508,24.05735664367676,31.27405137062073,-0.05477544091903164,-0.00453117281034443,24.98943748474121,-0.02544227023040957,False,True,0.12293147666208726,2009-03-19,40.0,0.42110407624537044,20,18.44788932800293,7.982175827026367,7.2293888330459595,9.492760405540466,-0.06433928530540012,0.01909262853825533,7.340799570083618,-0.01238419873225205,False,False,0.16696388546199836,2009-03-19,40.0,0.5284295801398723,8.77770709991455,7.805580520629883,10.317244324684143,-0.07078317167054915,0.022418100690829057,7.87501636505127,-0.0039406327686852816,False,False,0.22235855205496247,2009-03-19,40.0,0.5327855970181484,784.0399780273438,57.58015441894531,73.63501060343165,0.75,-0.24145120582725355,62.46153846153846,1.0122827346465817,37.53846153846154,2009-03-19,28.227234753550544,28.227234753550544,28.227234753550547,43.68,43.15,2009-03-19,71.38461538461539,28.615384615384613,2009-03-19,73.63501060343167,73.63501060343165,1.0,32.184615384615384,32.184615384615384,0.3125
2009-03-20,,,,,,,-0.01982398642681247,,0.44999999999999996,0.01982398642681247,0.6923076923076923,,,DEFENSIVE,1.0,40.0,-0.4612899102101292,7.490636704119851,7.490636704119851,33.49693251533743,0.25,,,,,,,,25.20176887512207,24.07280158996582,31.186139488220213,-0.054979326785381755,-0.0006295375881734122,24.96854118347168,-0.02549277240224901,False,True,0.1326688612052993,2009-03-20,40.0,0.4254049361429766,20,17.88424301147461,7.701951026916504,7.268450546264648,9.461638407707214,-0.06437229861230431,0.023282201778240807,7.341393985748291,-0.011841370786328631,False,False,0.14861330163769493,2009-03-20,40.0,0.5501512816076329,8.429276466369629,7.855754804611206,10.280253114700317,-0.07076858421820265,0.02704031547539687,7.877413558959961,-0.003909068158584272,False,False,0.17599915646763642,2009-03-20,40.0,0.5604355177624879,768.5399780273438,56.354034423828125,72.35832509976026,0.75,-0.2542515126853254,50.306748466257666,0.9915730337078652,49.693251533742334,2009-03-20,31.31693767249017,31.31693767249017,31.31693767249017,45.89,46.28,2009-03-20,77.30061349693251,22.699386503067487,2009-03-20,72.35832509976026,72.35832509976026,1.0,33.49693251533743,33.49693251533743,0.3125
2009-03-23,,,,,,,-0.011974261052733096,,0.44999999999999996,0.011974261052733096,0.6923076923076923,,,DEFENSIVE,1.0,49.75,-0.4231721048249274,15.298507462686567,15.298507462686567,32.110091743119256,0.25,,,,,,,,26.68726921081543,24.206064796447755,31.10225890159607,-0.055046633322372474,0.008820886534287586,24.971836662292482,-0.023980373513660336,False,True,0.11776738077645099,2009-03-23,40.0,0.45009927415865036,20,19.37269401550293,8.181731224060059,7.345087957382202,9.432703022956849,-0.06409595106285981,0.03512339479642135,7.351668939590454,-0.008452367290341711,False,False,0.1927638798269926,2009-03-23,40.0,0.5575710371068082,8.97004222869873,7.948577284812927,10.244945826530456,-0.07054853660119809,0.039857767947478306,7.890793399810791,-0.0008627848845335073,False,False,0.22112614584991008,2009-03-23,55.0,0.5640820181338828,822.9199829101562,60.40191268920898,72.25067323930806,0.75,-0.19922641140504627,66.05504587155964,1.0212615166548547,33.94495412844036,2009-03-23,28.781931321983354,28.781931321983354,28.781931321983354,43.23,42.33,2009-03-23,69.1131498470948,30.886850152905197,2009-03-23,72.25067323930806,72.25067323930806,1.0,32.11009174311926,32.110091743119256,0.3125
2009-03-24,,,,,,,-0.021167021527701738,,0.44999999999999996,0.021167021527701738,0.6923076923076923,,,DEFENSIVE,1.0,49.75,-0.4349480998169497,13.382899628252787,13.382899628252787,41.52439024390243,0.25,,,,,,,,26.194982528686523,24.275050926208497,31.022451305389403,-0.05505984233486516,0.011496062452067024,24.977185287475585,-0.0230558018287923,False,False,0.105317542479751,2009-03-24,40.0,0.4456432449894315,20,18.957143783569336,7.973685264587402,7.395401167869568,9.404404511451721,-0.0638769992339554,0.037434126021846925,7.362368488311768,-0.005939082962949982,False,False,0.15988971046154488,2009-03-24,55.0,0.553961971495636,8.705232620239258,8.010040783882141,10.209417099952697,-0.07047354926017779,0.042538157840318114,7.904730663299561,0.0017070183350647028,False,False,0.1767904080297651,2009-03-24,55.0,0.5631990352959506,806.1199951171875,59.21178436279297,64.96781213165292,0.75,-0.21345203146010705,43.292682926829265,0.983730522456462,56.707317073170735,2009-03-24,38.64470940248436,38.64470940248436,38.64470940248436,42.93,43.64,2009-03-24,68.59756097560977,31.402439024390233,2009-03-24,64.96781213165292,64.96781213165292,1.0,41.52439024390243,41.52439024390243,0.3125
2009-03-25,,,,,,,-0.008254270020196942,,0.44999999999999996,0.008254270020196942,0.6923076923076923,,,DEFENSIVE,1.0,49.75,-0.42950870085641657,14.444444444444443,14.444444444444443,36.29179331306991,0.25,,,,,,,,26.31588554382324,24.35827293395996,30.94436604499817,-0.055020457448531346,0.014125739193783904,24.994436569213867,-0.022079065637871986,False,False,0.10889031226982548,2009-03-25,40.0,0.4441884136324566,20,19.16870307922364,7.990667819976807,7.434462857246399,9.376318295001983,-0.0637525305857165,0.03649333106044739,7.377313852310181,-0.0037841056449023913,False,False,0.16191446675587517,2009-03-25,55.0,0.544584508004975,8.769347190856934,8.064117670059204,10.175849027633667,-0.07031003138324898,0.04244744408733636,7.9248561668396,0.004068757717312632,False,False,0.20403569117629794,2009-03-25,55.0,0.5581666955399051,813.8800048828125,59.836212158203125,69.21805696273782,0.75,-0.20375214689306909,58.96656534954408,1.0083532219570406,41.03343465045592,2009-03-25,32.490524972794475,32.490524972794475,32.49052497279448,42.25,41.9,2009-03-25,66.8693009118541,33.1306990881459,2009-03-25,69.21805696273782,69.21805696273782,1.0,36.29179331306992,36.29179331306991,0.3125
2009-03-26,,,,,,,0.008223315991216881,,0.44999999999999996,-0.008223315991216881,0.6923076923076923,,,DEFENSIVE,1.0,49.75,-0.41620463434737864,20.66420664206642,20.66420664206642,40.54545454545454,0.25,,,,,,,,27.12773704528809,24.51657705307007,30.871328868865966,-0.05461698581919139,0.019088564724504486,25.027752456665038,-0.01955376070155923,False,False,0.11440894881392727,2009-03-26,40.0,0.4376852163919859,20,19.78070640563965,8.415250778198242,7.500273323059082,9.35131029844284,-0.06319942507420362,0.037469901850470944,7.399392213821411,0.00089594138782223,False,False,0.22973612090604623,2009-03-26,55.0,0.5634188259865133,9.195829391479492,8.143003129959107,10.145970773696899,-0.0696974321519166,0.04322838108420335,7.953288316726685,0.008634495534628028,False,False,0.26189562489557106,2009-03-26,55.0,0.5732615316494656,832.8599853515625,61.05574798583984,64.18651459241866,0.75,-0.18308308732466594,50.90909090909091,0.992133726647001,49.09090909090909,2009-03-26,38.02638935480264,38.02638935480264,38.026389354802646,40.36,40.68,2009-03-26,65.15151515151516,34.848484848484844,2009-03-26,64.18651459241865,64.18651459241866,1.0,40.54545454545455,40.54545454545454,0.3125
2009-03-27,,,,,,,0.005643614093879989,,0.44999999999999996,-0.005643614093879989,0.6923076923076923,,,DEFENSIVE,1.0,49.75,-0.42806474022784213,14.705882352941178,14.705882352941178,45.31722054380664,0.25,,,,,,,,26.618179321289062,24.660612487792967,30.800773792266845,-0.054086235365738866,0.02441805103699113,25.066397247314452,-0.01698551382117852,False,False,0.11696262924661127,2009-03-27,40.0,0.4434788924447873,20,19.365148544311523,8.224189758300781,7.5618380308151245,9.327257630825043,-0.062488666228941,0.040364515474519136,7.424018096923828,0.005451223678744954,False,False,0.21129512896238656,2009-03-27,55.0,0.5684626319094406,9.03972339630127,8.216173672676087,10.117737684249878,-0.06888275082814987,0.04587959744534298,7.9848422431945805,0.013399976508603029,False,False,0.25613567214099797,2009-03-27,55.0,0.5788194150073191,815.9400024414062,59.95378494262695,61.758189680706124,0.75,-0.1976347338039589,38.368580060422964,0.9750534568781182,61.631419939577036,2009-03-27,42.14007858934107,42.14007858934107,42.14007858934107,41.04,42.09,2009-03-27,65.55891238670695,34.44108761329305,2009-03-27,61.75818968070612,61.758189680706124,1.0,45.31722054380664,45.31722054380664,0.3125
2009-03-30,,,,,,,-0.010051321564626561,,0.44999999999999996,0.010051321564626561,0.6923076923076923,,,DEFENSIVE,1.0,49.75,-0.44797878454717843,9.523809523809524,9.523809523809524,28.855421686746986,0.25,,,,,,,,25.961788177490234,24.810198402404787,30.726721858978273,-0.05356208520087935,0.02495794384743144,25.08380931854248,-0.013717576069162574,False,False,0.13531074053605074,2009-03-30,40.0,0.43542525771876667,20,18.473575592041016,7.859046936035156,7.620642924308777,9.301273109912872,-0.06174901717462655,0.03751554352043218,7.4381991958618165,0.010696121885420684,False,False,0.21668679533577095,2009-03-30,55.0,0.5685562575393897,8.657849311828613,8.290180826187134,10.087292032241821,-0.06800944428472255,0.04297668993253634,8.00608274459839,0.018974645072645346,False,False,0.2616636677465054,2009-03-30,55.0,0.5650712451635914,787.530029296875,57.8820915222168,75.73340982979536,0.75,-0.22346316951849354,62.65060240963856,1.0122249388753055,37.34939759036144,2009-03-30,26.447058073564094,26.447058073564094,26.4470580735641,45.54,44.99,2009-03-30,76.80722891566265,23.192771084337352,2009-03-30,75.73340982979538,75.73340982979536,1.0,28.855421686746986,28.855421686746986,0.3125
2009-03-31,,,,,,,-0.0044059227174716685,,0.44999999999999996,0.0044059227174716685,0.6923076923076923,,,DEFENSIVE,1.0,49.75,-0.4407309587024094,11.313868613138686,11.313868613138686,37.05705705705706,0.25,,,,,,,,26.18634414672852,24.971874237060547,30.64970853805542,-0.05301561952903244,0.028705328486035242,25.100194244384767,-0.010707950963566137,False,False,0.1407624732085615,2009-03-31,40.0,0.43462922487715844,20,18.71535873413086,7.939716815948486,7.679447746276855,9.273526554107667,-0.061085569632574166,0.03840854227643131,7.44745509147644,0.014904830724770335,False,False,0.2043082144613355,2009-03-31,55.0,0.5684519131694611,8.680145263671875,8.360146021842956,10.055055875778198,-0.06718129343537194,0.043708296550162284,8.0215252494812,0.023788084856982028,False,False,0.25574301280836353,2009-03-31,55.0,0.5654157847233418,797.8699951171875,58.41839218139648,68.83482022168154,0.75,-0.2110810006874626,48.348348348348345,0.9899080511325409,51.651651651651655,2009-03-31,34.57959175720733,34.57959175720733,34.57959175720733,44.14,44.59,2009-03-31,72.67267267267268,27.327327327327325,2009-03-31,68.83482022168154,68.83482022168154,1.0,37.05705705705706,37.05705705705706,0.3125
2009-04-01,,,,,,,-0.007897817909538276,,0.44999999999999996,0.007897817909538276,0.6923076923076923,,,DEFENSIVE,1.0,49.75,-0.4314713595579618,14.909090909090908,14.909090909090908,43.17365269461078,0.25,,,,,,,,26.574996948242188,25.12237329483032,30.5727898979187,-0.05254765983533838,0.031369233891991755,25.149529724121095,-0.007220248876370183,False,False,0.13896395886478685,2009-04-01,40.0,0.4295124875738554,20,19.115816116333008,7.956701278686523,7.724665951728821,9.245376644134522,-0.0605696511577728,0.039034843546169595,7.467070875167846,0.01836754814120445,False,False,0.16633447003810842,2009-04-01,55.0,0.5542932806882799,8.830671310424805,8.421470093727113,10.022056336402892,-0.06651967364146127,0.04431389003594299,8.050626382827758,0.0281654630245034,False,False,0.2281857018888096,2009-04-01,55.0,0.5511841996668218,811.0800170898438,59.54970932006836,63.369551805479944,0.75,-0.19583627319388075,41.91616766467065,0.9825702997908436,58.08383233532935,2009-04-01,40.206012217988274,40.206012217988274,40.20601221798828,42.28,43.03,2009-04-01,66.76646706586826,33.233532934131745,2009-04-01,63.369551805479944,63.369551805479944,1.0,43.17365269461079,43.17365269461078,0.3125
2009-04-02,,,,,,,0.0005741917214136631,,0.44999999999999996,-0.0005741917214136631,0.6923076923076923,,,DEFENSIVE,1.0,55.0,-0.41513917271678935,22.463768115942027,22.463768115942027,39.40298507462686,0.25,,,,,,,,27.43002319335937,25.350975799560548,30.501264152526854,-0.051850666479250185,0.03403406375548634,25.195444297790527,-0.0031344291290010817,False,False,0.14877855499096904,2009-04-02,55.0,0.4161725682268766,20,19.95448875427246,8.279385566711426,7.7902641773223875,9.219477024078369,-0.059775749920134014,0.03866403819868114,7.489913501739502,0.022880682637272942,False,False,0.18919868678676455,2009-04-02,55.0,0.5621939192354667,9.190252304077148,8.505930089950562,9.99190212726593,-0.06557530591487726,0.04456917849585529,8.083295402526856,0.03375159274126749,False,False,0.2480696992485143,2009-04-02,55.0,0.5565815927691412,834.3800048828125,61.29084014892578,64.57682601485327,0.75,-0.17061113243799986,52.537313432835816,0.9952651515151515,47.462686567164184,2009-04-02,37.42975941548298,37.42975941548298,37.42975941548298,42.04,42.24,2009-04-02,65.97014925373135,34.02985074626865,2009-04-02,64.57682601485327,64.57682601485327,1.0,39.40298507462687,39.40298507462686,0.3125
2009-04-03,,,,,,,0.0059673651878118655,,0.44999999999999996,-0.0059673651878118655,0.6923076923076923,,,DEFENSIVE,1.0,55.0,-0.4094474410909328,25.63176895306859,25.63176895306859,48.92857142857143,0.25,,,,,,,,27.939584732055664,25.614109134674074,30.434521646499633,-0.05102176878415132,0.03866475933446867,25.258275566101073,0.0013396477803775397,False,False,0.14389721041371106,2009-04-03,55.0,0.41208735634129784,20,20.339826583862305,8.491674423217773,7.872633290290833,9.195933842658997,-0.05880231493123822,0.0411004914690305,7.520823154449463,0.028378021363230754,False,False,0.1919590966906124,2009-04-03,55.0,0.5556694645543541,9.466206550598145,8.608926463127137,9.9648091173172,-0.06446856541066093,0.04780239635844108,8.125218744277953,0.03997314931654117,False,False,0.2529517079864969,2009-04-03,55.0,0.5533665960775617,842.5,61.90058517456055,56.08152827918171,0.75,-0.16047301618018373,33.035714285714285,0.9666423179936694,66.96428571428572,2009-04-03,47.75944071972953,47.75944071972953,47.75944071972954,39.7,41.07,2009-04-03,63.095238095238095,36.904761904761905,2009-04-03,56.081528279181704,56.08152827918171,1.0,48.92857142857143,48.92857142857143,0.3125
2009-04-06,,,,,,,-0.0033027966030943837,,0.44999999999999996,0.0033027966030943837,0.6923076923076923,,,DEFENSIVE,1.0,55.0,-0.41436814197849514,23.381294964028775,23.381294964028775,40.53412462908012,0.25,,,,,,,,27.870494842529297,25.897931385040284,30.36420943260193,-0.05036688721327476,0.04384217187598405,25.317310791015625,0.005963308281267343,False,False,0.14908746613869206,2009-04-06,55.0,0.39781231539541184,20,20.045154571533203,8.317596435546875,7.950756669044495,9.170267744064331,-0.05807688428546598,0.043318358833307924,7.542222185134888,0.03211899911406246,False,False,0.18177946804907408,2009-04-06,55.0,0.5606398319616904,9.296175956726074,8.710529351234436,9.934922642707825,-0.06366438830555943,0.050704385568949295,8.157441816329957,0.04473113484617697,False,False,0.23911113344059864,2009-04-06,55.0,0.5524343176370959,835.47998046875,61.41568756103516,63.517708088721896,0.75,-0.16535845807069682,51.632047477744806,0.9941705125091085,48.367952522255194,2009-04-06,38.463235346440946,38.463235346440946,38.46323534644095,40.93,41.17,2009-04-06,64.68842729970326,35.311572700296736,2009-04-06,63.517708088721896,63.517708088721896,1.0,40.534124629080125,40.53412462908012,0.3125
2009-04-07,,,,,,,-0.019261748578985816,,0.44999999999999996,0.019261748578985816,0.6923076923076923,,,DEFENSIVE,1.0,55.0,-0.42833812200665133,15.412186379928317,15.412186379928317,47.396449704142015,0.25,,,,,,,,27.136377334594727,26.076499462127686,30.295888195037843,-0.0498281327440504,0.04423477447390689,25.358042221069336,0.008832919496794434,False,False,0.1417786059051538,2009-04-07,55.0,0.3730301217050154,20,19.440711975097656,8.058600425720215,7.9876954555511475,9.144537963867187,-0.05762503715510414,0.04013930681717803,7.55784686088562,0.033800664866349805,False,False,0.1259502337397298,2009-04-07,55.0,0.5092806636625069,8.958887100219727,8.767114496231079,9.905072503089905,-0.06306100093599931,0.04867958924698401,8.181636857986451,0.04718681188736551,False,False,0.16787716281320075,2009-04-07,55.0,0.5230112527652091,815.5499877929688,59.98318099975586,59.97292386870551,0.75,-0.18321883624243973,35.20710059171598,0.9692824574034077,64.79289940828403,2009-04-07,44.15471334412609,44.15471334412609,44.154713344126094,40.39,41.67,2009-04-07,64.20118343195266,35.79881656804734,2009-04-07,59.9729238687055,59.97292386870551,1.0,47.396449704142015,47.396449704142015,0.3125
2009-04-08,,,,,,,-0.005760949324499311,,0.44999999999999996,0.005760949324499311,0.6923076923076923,,,DEFENSIVE,1.0,55.0,-0.42160197786369125,18.21428571428571,18.21428571428571,50.3244837758112,0.25,,,,,,,,27.59412002563477,26.259847927093507,30.231447467803957,-0.049237704934939175,0.04527735572248881,25.40430709838867,0.011631281109639957,False,False,0.14682724412028825,2009-04-08,55.0,0.3734962253482405,20,19.84116172790528,8.168994903564453,8.024422073364258,9.120315461158752,-0.05711576960138198,0.03880505946905699,7.570244731903077,0.03453518911813047,False,False,0.16145192189593804,2009-04-08,55.0,0.508798809808878,9.162378311157228,8.823978757858276,9.877234687805176,-0.06240296608347973,0.0477955344674299,8.204940042495728,0.04885972757730883,False,False,0.2027958385805626,2009-04-08,55.0,0.5219163825314754,825.1599731445312,60.6296272277832,57.0700941143419,0.75,-0.17154979444039975,32.15339233038348,0.9664179104477612,67.84660766961652,2009-04-08,47.082689516317835,47.082689516317835,47.082689516317835,38.85,40.2,2009-04-08,61.35693215339233,38.64306784660767,2009-04-08,57.070094114341906,57.0700941143419,1.0,50.32448377581121,50.3244837758112,0.3125
2009-04-09,,,,,,,0.011363253763981394,,0.44999999999999996,-0.011363253763981394,0.6923076923076923,,,DEFENSIVE,1.0,55.0,-0.39959204935623516,33.45195729537366,33.45195729537366,55.35294117647059,0.25,,,,,,,,28.44915199279785,26.44628448486328,30.172314291000365,-0.0484860032836858,0.043205780083688916,25.449910583496095,0.013600395613309946,False,False,0.12993031865293858,2009-04-09,55.0,0.3715894662112928,20,21.04250717163086,8.542627334594727,8.067305040359496,9.097578992843628,-0.05646780793892592,0.03556244778496476,7.586888427734375,0.03530789518415922,False,False,0.17356461559309766,2009-04-09,55.0,0.5194267545920951,9.54983139038086,8.88279414176941,9.850961050987245,-0.06162134075386294,0.044306036827659545,8.230417413711548,0.04977493315343917,False,False,0.21187933892551047,2009-04-09,55.0,0.520889362796156,856.5599975585938,63.03927230834961,48.86379178005721,0.75,-0.13804398417056762,20.294117647058822,0.948092395535946,79.70588235294117,2009-04-09,55.89782057544252,55.89782057544252,55.897820575442516,36.53,38.53,2009-04-09,60.882352941176464,39.117647058823536,2009-04-09,48.86379178005722,48.86379178005721,1.0,55.352941176470594,55.35294117647059,0.3125
2009-04-13,,,,,,,0.016169175589031592,,0.44999999999999996,-0.016169175589031592,0.6923076923076923,,,DEFENSIVE,1.0,55.0,-0.3980709942103814,34.39716312056738,34.39716312056738,46.744868035190606,0.25,,,,,,,,28.405969619750977,26.62754430770874,30.109695625305175,-0.04782356944395072,0.03956550539026038,25.507928733825683,0.016434676289128092,False,False,0.12912043971396203,2009-04-13,55.0,0.372541530297408,20,21.10294914245605,8.51290512084961,8.102969980239868,9.073738603591918,-0.05596600691035236,0.02925789649482402,7.610919876098633,0.03755325491009098,False,False,0.17943074487229693,2009-04-13,55.0,0.5192529194486379,9.446697235107422,8.932271718978882,9.822872881889344,-0.061017989372358694,0.0375593004815018,8.26213872909546,0.052152556833539476,False,False,0.21570456983693687,2009-04-13,55.0,0.5245756977098256,858.72998046875,63.05395126342773,55.773659726988484,0.75,-0.13384149655813005,41.64222873900293,0.9808041504539561,58.35777126099707,2009-04-13,46.58157877100911,46.58157877100911,46.58157877100912,37.81,38.55,2009-04-13,60.997067448680355,39.002932551319645,2009-04-13,55.77365972698849,55.773659726988484,1.0,46.74486803519061,46.744868035190606,0.3125
2009-04-14,,,,,,,0.013164884343343175,,0.44999999999999996,-0.013164884343343175,0.6923076923076923,,,DEFENSIVE,1.0,55.0,-0.41014839368310974,25.795053003533567,25.795053003533567,48.187134502923975,0.25,,,,,,,,28.06050682067871,26.81222457885742,30.05360951423645,-0.04683056274495212,0.035303715197317675,25.56800506591797,0.019865792247950154,False,False,0.12833496635667196,2009-04-14,55.0,0.3690252825588992,20,20.558937072753903,8.54687213897705,8.153070902824402,9.052785391807555,-0.05503615629577441,0.025445909389680832,7.638178167343139,0.04107639949574704,False,False,0.20767968071445875,2009-04-14,55.0,0.5000410576852836,9.47735595703125,8.996104288101197,9.798323426246643,-0.05998016820291474,0.03278502664436678,8.297650852203368,0.05588778623867596,False,False,0.24951241595192664,2009-04-14,55.0,0.5069302046475592,841.5,61.96667098999024,56.883502434925155,0.75,-0.14932577495196242,38.30409356725146,0.9736365986042906,61.69590643274854,2009-04-14,46.21306570968713,46.21306570968713,46.213065709687136,37.67,38.69,2009-04-14,60.81871345029239,39.18128654970761,2009-04-14,56.883502434925155,56.883502434925155,1.0,48.18713450292398,48.187134502923975,0.3125
2009-04-15,,,,,,,0.021270705421364333,,0.44999999999999996,-0.021270705421364333,0.6923076923076923,,,DEFENSIVE,1.0,55.0,-0.40274633602103127,32.04225352112676,32.04225352112676,55.10204081632653,0.25,,,,,,,,27.98277282714844,26.946888256073,29.997134733200074,-0.045942359670333666,0.03337828358478201,25.620491104125975,0.023155820069123756,False,False,0.11500118364709788,2009-04-15,55.0,0.3522485653936256,20,20.936723709106445,8.37279224395752,8.17960753440857,9.031195302009582,-0.054318228036997485,0.0240259634240374,7.657793941497803,0.043641304292093785,False,False,0.1618495277669174,2009-04-15,55.0,0.4932031908884694,9.301745414733888,9.035128736495972,9.773365712165832,-0.05901445087497881,0.030570404935410744,8.327866821289062,0.05907165457955399,False,False,0.21390202004348868,2009-04-15,55.0,0.5008974511858069,852.0599975585938,62.62786102294922,49.531200810304,0.75,-0.13679057235442604,22.157434402332363,0.9525941532789045,77.84256559766763,2009-04-15,55.03109359102461,55.03109359102461,55.031093591024614,36.17,37.97,2009-04-15,60.05830903790087,39.94169096209913,2009-04-15,49.531200810304,49.531200810304,1.0,55.102040816326536,55.10204081632653,0.3125
2009-04-16,,,,,,,0.033981082174700236,,0.44999999999999996,-0.033981082174700236,0.6923076923076923,,,DEFENSIVE,1.0,55.0,-0.3934657305458489,35.78947368421053,35.78947368421053,50.23255813953487,0.25,,,,,,,,28.70824432373047,27.101873874664307,29.94635235786438,-0.04499605038179455,0.03206514942160199,25.67955379486084,0.026447572058454716,False,False,0.126241549737925,2009-04-16,55.0,0.3590165321414421,20,21.4202823638916,8.695476531982422,8.21060209274292,9.011728138923646,-0.053509954347685906,0.023201673301390224,7.6825896167755126,0.046124683979317904,False,False,0.20423409699001205,2009-04-16,55.0,0.5002691977837757,9.683629989624023,9.079449224472047,9.751035947799682,-0.057986217330832424,0.02895184515106175,8.36321174621582,0.062150828634225164,False,False,0.2567704002293698,2009-04-16,55.0,0.5081095883790807,865.2999877929688,63.54613876342773,52.60730314157486,0.75,-0.12153199503556233,34.593023255813954,0.9683441558441558,65.40697674418604,2009-04-16,50.39507683938528,50.39507683938528,50.39507683938529,35.79,36.96,2009-04-16,59.883720930232556,40.116279069767444,2009-04-16,52.60730314157487,52.60730314157486,1.0,50.23255813953489,50.23255813953487,0.3125
2009-04-17,,,,,,,0.04010174448528518,,0.44999999999999996,-0.04010174448528518,0.6923076923076923,,,DEFENSIVE,1.0,55.0,-0.3904516429560383,36.36363636363637,36.36363636363637,60.173913043478265,0.25,,,,,,,,28.76870346069336,27.26074504852295,29.893118982315062,-0.04415585214530071,0.030796785995621745,25.73913604736328,0.030000617784207595,False,False,0.10338134902582197,2009-04-17,55.0,0.3584695404546684,20,21.76028823852539,8.674246788024902,8.245205640792847,8.992685542106628,-0.05267960446383624,0.022052048304029848,7.70432827949524,0.04952167756944781,False,False,0.16748882847264568,2009-04-17,55.0,0.4975025177038131,9.694781303405762,9.125302934646607,9.729010643959045,-0.057014611868572485,0.02730095834787538,8.396772747039796,0.06625464098132428,False,False,0.22825806457536446,2009-04-17,55.0,0.5075893176792942,869.5999755859375,63.97223281860352,44.27404479578392,0.75,-0.11530149261433709,11.304347826086957,0.92757584039355,88.69565217391305,2009-04-17,61.22090469916557,61.22090469916557,61.22090469916558,33.94,36.59,2009-04-17,58.84057971014492,41.15942028985508,2009-04-17,44.274044795783915,44.27404479578392,1.0,60.173913043478265,60.173913043478265,0.3125
2009-04-20,,,,,,,0.017559273223949744,,0.44999999999999996,-0.017559273223949744,0.6923076923076923,,,DEFENSIVE,1.0,55.0,-0.4165340615299813,21.602787456445995,21.602787456445995,41.5028901734104,0.25,,,,,,,,27.84458923339844,27.392886066436766,29.839997301101686,-0.0431647587424856,0.02874248371850263,25.768854370117186,0.03205286126909512,False,False,0.11115716737442782,2009-04-20,55.0,0.37638062988629156,20,20.51361083984375,8.275137901306152,8.273864984512329,8.972751336097717,-0.051670445491899364,0.021090415574685606,7.712565202713012,0.0505586837711296,False,False,0.12036065394106044,2009-04-20,55.0,0.5103923513587578,9.243213653564451,9.165999794006348,9.70641330242157,-0.05581961901873611,0.026166700071478033,8.414723949432373,0.06820898591280167,False,False,0.18320689640029686,2009-04-20,55.0,0.5162261669629506,832.3900146484375,61.29084014892578,63.410740300631744,0.75,-0.15130489582881346,52.601156069364166,0.9941639177873637,47.398843930635834,2009-04-20,38.39085707124619,38.39085707124619,38.39085707124619,39.18,39.41,2009-04-20,62.42774566473989,37.57225433526011,2009-04-20,63.410740300631744,63.410740300631744,1.0,41.5028901734104,41.5028901734104,0.3125
2009-04-21,,,,,,,0.0358979461571936,,0.44999999999999996,-0.0358979461571936,0.6923076923076923,,,DEFENSIVE,1.0,55.0,-0.40413420846306136,31.25,31.25,46.22478386167147,0.25,,,,,,,,28.23323440551757,27.470184326171875,29.789163007736207,-0.042218666432375374,0.024539543348196524,25.792549667358397,0.03286554433960376,False,False,0.10140272516752913,2009-04-21,55.0,0.32109648085289344,20,21.118061065673828,8.287878036499023,8.279172325134278,8.953262944221496,-0.05082743276964352,0.015466739319805578,7.717914991378784,0.04981808277791311,False,False,0.11735985638785706,2009-04-21,55.0,0.46173220239863016,9.223698616027832,9.178682613372803,9.685694379806518,-0.05458803357219244,0.020295265531002693,8.42609676361084,0.06783897850029685,False,False,0.17613614865764182,2009-04-21,55.0,0.4669558054452461,850.0800170898438,62.48827362060547,57.065321805955804,0.75,-0.1314404651325365,43.22766570605187,0.9830598200105876,56.77233429394813,2009-04-21,45.240954210694845,45.240954210694845,45.24095421069485,37.14,37.78,2009-04-21,60.80691642651297,39.19308357348703,2009-04-21,57.06532180595581,57.065321805955804,1.0,46.22478386167147,46.22478386167147,0.3125
